combo_label,scan_variable,c6_over_f2_TeV2,c8_over_f4_TeV4,C,Lambda_GeV,f_GeV,include_daisy,phi_limit_GeV,status,output_dir,Tn_GeV,Tc_GeV,Ts_false_GeV,Ts_true_GeV,Tc_minus_Tn_over_Tc,S3_over_Tn,phi_true_Tn_GeV,phi_false_Tn_GeV,vTn_over_Tn,alpha,beta_over_H,omega_total_peak,f_total_peak_mHz,transition_error
c8f4_0_c6f2_1,C,1.0,0.0,3.2,1000.0,1000.0,False,559.0169943749474,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p2_Lambda1000,82.50890019706148,91.60992785743476,71.5078515624971,98.00349414062464,0.0993454298374351,139.99616269594338,224.10345116985758,-0.00024666812623624576,2.7161124513187844,0.022490383796810454,2176.1045392114843,2.481430778761471e-17,34.4440540361618,
c8f4_0_c6f2_1,C,1.0,0.0,3.211666666666667,1000.0,1000.0,False,558.0007309814364,transition_error,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p21167_Lambda1000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"IntegrationError(""findProfile: failed to bracket a solution within the iteration cap. Last event='undershoot', bracket=[450.545, inf]."")"
c8f4_0_c6f2_1,C,1.0,0.0,3.2233333333333336,1000.0,1000.0,False,556.989990051509,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p22333_Lambda1000,80.77046842072191,90.60096957145164,69.10242402343444,97.43692187499964,0.10850326654591698,140.03701274240262,225.9128635877289,-0.0002568991128265166,2.7969735474478226,0.02442532597844192,1906.6698847804514,4.078478117739284e-17,29.538741847035077,
c8f4_0_c6f2_1,C,1.0,0.0,3.2350000000000003,1000.0,1000.0,False,555.9847217497665,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p235_Lambda1000,79.86541514537666,90.08793747650073,67.83276718749684,97.15631054687465,0.11347270919362089,139.91711612582333,226.80134836439944,-0.00026102688388955706,2.8397942707936803,0.02550937326025853,1724.539520848066,5.632458687363895e-17,26.52689420538825,
c8f4_0_c6f2_1,C,1.0,0.0,3.2466666666666666,1000.0,1000.0,False,554.9848768681552,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p24667_Lambda1000,78.94061580996251,89.56898496649282,66.54312226562175,96.87813085937465,0.11866126606778357,140.04261152382924,227.67388987656582,-0.00023283507031189376,2.8841159590730325,0.02667333673662274,1705.4211327572307,6.527084212945701e-17,25.724204392561013,
c8f4_0_c6f2_1,C,1.0,0.0,3.2583333333333333,1000.0,1000.0,False,553.9904068158489,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p25833_Lambda1000,77.98928929749239,89.04393874367344,65.19823046874667,96.60141015624966,0.12414825312257964,140.0117342573509,228.53466156242646,-0.00027478979217103786,2.9303339422760275,0.027937173630676694,1584.9344666182856,8.603072433526067e-17,23.82214245372448,
c8f4_0_c6f2_1,C,1.0,0.0,3.27,1000.0,1000.0,False,553.001263609331,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p27_Lambda1000,77.01011810227065,88.51261844061904,63.818614843746545,96.32517578124965,0.12995322634213033,140.04048849948958,229.38482004806266,-0.00025045453668451014,2.9786322330195105,0.029313696641121312,1596.590141251094,9.696443580940498e-17,23.45895112786603,
c8f4_0_c6f2_1,C,1.0,0.0,3.2816666666666667,1000.0,1000.0,False,552.0173998626698,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p28167_Lambda1000,75.99041802438478,87.97483360518791,62.39936347655893,96.04991406249965,0.13622549869871428,139.94580010697285,230.2331331218868,-0.0002747568436865796,3.029765319201253,0.030841342630463706,1491.8654831228346,1.2795466659614937e-16,21.724383271678267,
c8f4_0_c6f2_1,C,1.0,0.0,3.2933333333333334,1000.0,1000.0,False,551.0387687779838,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p29333_Lambda1000,74.94821097601121,87.43038431094551,60.92564335937134,95.77562499999966,0.14276699608847132,140.05178499270366,231.06108972786203,-0.0002618851612919647,3.0829433647431306,0.0324978163155248,1367.8542695459844,1.7602537451351909e-16,19.81135111804306,
c8f4_0_c6f2_1,C,1.0,0.0,3.305,1000.0,1000.0,False,550.065324136092,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p305_Lambda1000,73.87174937461342,86.87905947385606,59.41107167968372,95.50084960937467,0.14971743683708785,140.00417113660225,231.87782754419786,-0.00029030214736690767,3.1389242776465833,0.03432470447091566,1205.4286366008876,2.637657976962678e-16,16.989939270866806,
c8f4_0_c6f2_1,C,1.0,0.0,3.316666666666667,1000.0,1000.0,False,549.0970202873461,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p31667_Lambda1000,72.7551711411394,86.3206394071835,57.8758796874961,95.22656054687468,0.15715208273718143,139.99045070735087,232.6850077398128,-0.00024800080193068306,3.1981920197592815,0.03635729730153457,1200.4687990520988,3.1181222727422365e-16,16.73091141130181,
c8f4_0_c6f2_1,C,1.0,0.0,3.3283333333333336,1000.0,1000.0,False,548.1338121426382,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p32833_Lambda1000,71.6003046391292,85.75489135653562,56.18812656249599,94.95227148437469,0.16505865139000792,139.95789466451572,233.4798549655154,-0.00027182926130666263,3.260877954951044,0.03861778661069074,1059.1835377470009,4.729751975735269e-16,14.570335698348613,
c8f4_0_c6f2_1,C,1.0,0.0,3.34,1000.0,1000.0,False,547.1756551645827,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p34_Lambda1000,70.40308447528314,85.18157074502452,54.51102402343336,94.67798242187469,0.17349393936369265,140.0245170780116,234.26229732524408,-0.00025757869741269075,3.327443663458922,0.04114849941247158,960.1345243626677,6.851151892093003e-16,12.885217184405017,
c8f4_0_c6f2_1,C,1.0,0.0,3.3516666666666666,1000.0,1000.0,False,546.2225053588667,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p35167_Lambda1000,69.14899048666717,84.6004230507733,52.72848554687074,94.40369335937469,0.1826401335467659,140.00292253613324,235.03934034245438,-0.00028067051883424955,3.3990277904024215,0.044033234901496486,1118.5936124835814,6.075690396374833e-16,14.79591353904755,
c8f4_0_c6f2_1,C,1.0,0.0,3.3633333333333333,1000.0,1000.0,False,545.2743192657649,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p36333_Lambda1000,67.8417622141323,84.01118237956629,50.84649296874558,94.12843164062471,0.192467475250852,139.89501965939036,235.803645029559,-0.00026409557444458527,3.475788914286753,0.04731625258163604,832.7129905761598,1.333515388069139e-15,10.881712506287604,
c8f4_0_c6f2_1,C,1.0,0.0,3.375,1000.0,1000.0,False,544.3310539518174,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p375_Lambda1000,66.4816612399256,83.41356628864195,48.937655078120414,93.8536562499997,0.2029874252124128,140.00942685390237,236.55349904239452,-0.00026772034019332364,3.5581767156614337,0.051062980142076574,794.6913057499571,1.7998894726449057e-15,10.077112648825867,
c8f4_0_c6f2_1,C,1.0,0.0,3.3866666666666667,1000.0,1000.0,False,543.3926670016638,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p38667_Lambda1000,65.07858495114436,82.80727625548484,46.875380664057744,93.5783945312497,0.2140958150784025,139.98014040195775,237.27979475334425,-0.00026318274062843823,3.64605030873788,0.05531362554452531,1068.1909556945186,1.2358254471097827e-15,13.287283363484955,
c8f4_0_c6f2_1,C,1.0,0.0,3.3983333333333334,1000.0,1000.0,False,542.459116510033,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p39833_Lambda1000,63.57167301664794,82.19199745165433,44.66925039062007,93.30313281249971,0.22654668352547266,139.99939936707958,238.01064101722903,-0.00028223914083008473,3.7439732151598335,0.060424110291276444,666.8334509448192,4.0182195641600494e-15,8.126900403737212,
c8f4_0_c6f2_1,C,1.0,0.0,3.41,1000.0,1000.0,False,541.5303610738823,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p41_Lambda1000,61.92687147342267,81.56739657492894,42.41847519530738,93.02787109374971,0.24078891721723894,139.97499332695128,238.75263552784375,-0.0002701459159075625,3.8553963707065337,0.0667589965169924,655.5157760262726,5.420223967380778e-15,7.760831545860945,
c8f4_0_c6f2_1,C,1.0,0.0,3.421666666666667,1000.0,1000.0,False,540.6063597846859,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p42167_Lambda1000,60.21916394263823,80.9331188136874,39.93421386718217,92.75309570312473,0.25593916525982224,140.00328924561936,239.46482286906414,-0.0002884561658679593,3.9765550896250628,0.07422079971131637,676.0427831022872,6.7376310090183285e-15,7.760831545860945,
c8f4_0_c6f2_1,C,1.0,0.0,3.433333333333333,1000.0,1000.0,False,539.6870722208658,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p43333_Lambda1000,58.366793252883255,80.28878719874314,37.319324804681976,92.47832031249973,0.27303929615470707,140.00128814491322,240.1743094926984,-0.0002697366276831066,4.114913568269986,0.08359467436238481,250.48870085475983,6.694107797812807e-14,2.815407637462942,
c8f4_0_c6f2_1,C,1.0,0.0,3.445,1000.0,1000.0,False,538.7724584403653,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p445_Lambda1000,56.389702715085726,79.63400087961318,34.372614062494215,92.20403124999973,0.2918891165554655,139.93874459331067,240.86461760314398,-0.0002789119364922068,4.271429108611108,0.09531859285285081,518.872100930307,2.1880284174389277e-14,5.6207140693079705,
c8f4_0_c6f2_1,C,1.0,0.0,3.4566666666666666,1000.0,1000.0,False,537.8624789733593,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p45667_Lambda1000,54.21112172436431,78.9683328696624,30.988742968744077,91.93022851562473,0.3135080892002619,140.03152405603797,241.54976567673503,-0.0003111858537501783,4.455723438169965,0.11083023366896513,562.478438565383,2.7298682713196483e-14,5.885836223762919,
c8f4_0_c6f2_1,C,1.0,0.0,3.4683333333333333,1000.0,1000.0,False,536.9570948151006,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p46833_Lambda1000,51.7711518210384,78.29132876518426,27.29858242186928,91.65691210937474,0.33873709084292924,140.01410126404895,242.23132161460336,-0.0003220557184252728,4.678886080262311,0.13231009122079934,322.0051202175327,1.294381809643305e-13,3.1836044219090054,
c8f4_0_c6f2_1,C,1.0,0.0,3.48,1000.0,1000.0,False,536.0562674188974,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p48_Lambda1000,49.0065839083586,77.60250248915408,22.83623007811951,91.38408203124973,0.3684922220748244,140.00123210138855,242.90363034015752,-0.0003483494565110485,4.956550956385428,0.16355906961584857,386.74265996692964,1.4999175258855704e-13,3.6556881498361933,
c8f4_0_c6f2_1,C,1.0,0.0,3.4916666666666667,1000.0,1000.0,False,535.1599586892205,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p49167_Lambda1000,45.616034229139515,76.90133273525352,17.24083046874482,91.11173828124976,0.40682387929243297,140.10601792861632,243.59617650289366,-0.00034681405843852044,5.340143671395364,0.21631660996618415,214.28302808445915,9.371451744911435e-13,1.8882669253496653,
c8f4_0_c6f2_1,C,1.0,0.0,3.503333333333333,1000.0,1000.0,False,534.2681309749366,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p50333_Lambda1000,41.172345053189886,76.18725946505327,8.566244335932241,90.83988085937476,0.4595901553320022,140.00446922197978,244.3122753465249,-0.0003974429816059654,5.933892641551066,0.3236675772277525,123.52093210695614,6.790532421693116e-12,0.9753435838145139,
c8f4_0_c6f2_1,C,1.0,0.0,3.5149999999999997,1000.0,1000.0,False,533.380747062665,no_FOPT_or_no_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p515_Lambda1000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
c8f4_0_c6f2_1,C,1.0,0.0,3.5266666666666664,1000.0,1000.0,False,532.4977701702561,no_FOPT_or_no_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p52667_Lambda1000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
c8f4_0_c6f2_1,C,1.0,0.0,3.538333333333333,1000.0,1000.0,False,531.6191639403874,no_FOPT_or_no_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p53833_Lambda1000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
c8f4_0_c6f2_1,C,1.0,0.0,3.55,1000.0,1000.0,False,530.7448924342752,no_FOPT_or_no_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_1\results_eft68_c6f21_c8f40_f1000_mh125_Glauber_C3p55_Lambda1000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
c8f4_0_c6f2_2,C,2.0,0.0,2.7,1000.0,1000.0,False,608.5806194501845,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p7_Lambda1000,80.84474948637374,91.93961446884435,64.94451308593386,98.1936484374996,0.12067556565870022,140.0051486040408,225.7760831112626,-0.00023283725038823684,2.7927117660166267,0.023829248263406475,1456.1462649525342,6.522547268428036e-17,22.749095652733732,
c8f4_0_c6f2_2,C,2.0,0.0,2.711666666666667,1000.0,1000.0,False,607.2700305313618,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p71167_Lambda1000,80.21033427578145,91.59643825400902,63.989072851558866,98.0380234374996,0.12430727870282901,140.02926348990448,226.3976389574284,-0.00021745411131054721,2.8225495006543873,0.02458382561780153,1500.472712800968,6.7064757947367e-17,23.10129700083158,
c8f4_0_c6f2_2,C,2.0,0.0,2.7233333333333336,1000.0,1000.0,False,605.9678724350827,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p72333_Lambda1000,79.55992773851531,91.24927205365218,62.964330859371266,97.8804531249996,0.12810342539789069,139.99324178589166,227.01795101401441,-0.00022895065983668926,2.853420779366973,0.025386780402923824,1459.9012026591063,7.75381606876393e-17,22.402263950746985,
c8f4_0_c6f2_2,C,2.0,0.0,2.7350000000000003,1000.0,1000.0,False,604.6740551569004,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p735_Lambda1000,78.89969941730892,90.89804300770189,61.974458593746185,97.7219101562496,0.13199782078230585,139.97882763035182,227.6301644626293,-0.00021716227952138989,2.885057435500091,0.026230571571390932,1425.7907943683297,8.910278135317978e-17,21.724383271678267,
c8f4_0_c6f2_2,C,2.0,0.0,2.7466666666666666,1000.0,1000.0,False,603.3884900318473,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p74667_Lambda1000,78.24025957101333,90.54267567502015,60.921071874996116,97.56093554687462,0.13587422739927865,139.93184368019655,228.22385170964867,-0.00021795498889623543,2.9169618424195733,0.027098311621061043,1327.6664280069165,1.1256870320760851e-16,19.81135111804306,
c8f4_0_c6f2_2,C,2.0,0.0,2.7583333333333333,1000.0,1000.0,False,602.1110897089118,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p75833_Lambda1000,77.52504283202609,90.1830917014808,59.854067968746044,97.39850195312462,0.14035944688339924,140.07762357444741,228.85096457578462,-0.0002475684781961835,2.9519617947407935,0.02809803458362719,1377.9521942384226,1.1565752536378571e-16,20.42953815613841,
c8f4_0_c6f2_2,C,2.0,0.0,2.77,1000.0,1000.0,False,600.8417681261096,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p77_Lambda1000,76.81848733796123,89.81921186876183,58.756911718745926,97.23460937499961,0.14474324880290015,140.0655861571451,229.45139426437765,-0.0002547142683070767,2.9869293475529055,0.029115477913321634,1214.0055420744388,1.645635630464332e-16,17.791333764165667,
c8f4_0_c6f2_2,C,2.0,0.0,2.7816666666666667,1000.0,1000.0,False,599.5804404861294,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p78167_Lambda1000,76.07896607100741,89.45095498098111,57.62678242187086,97.06877148437462,0.14948961598919566,139.90521068092932,230.06033248743688,-0.0002130104809524068,3.023967653197505,0.030235206459145635,1242.7010435684804,1.744858644054659e-16,18.06677907556844,
c8f4_0_c6f2_2,C,2.0,0.0,2.7933333333333334,1000.0,1000.0,False,598.3270232325382,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p79333_Lambda1000,75.33088459364835,89.0782369185509,56.43537578124575,96.90098828124962,0.15432896743873037,139.9892152865605,230.65749257442195,-0.00022197744592353613,3.0619246517366694,0.03141495145331736,1047.2660224916149,2.7329865021197183e-16,15.25760047357916,
c8f4_0_c6f2_2,C,2.0,0.0,2.805,1000.0,1000.0,False,597.0814340265321,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p805_Lambda1000,74.55315964567663,88.7009694818295,55.21055839843316,96.73174609374962,0.15950005866678907,139.9751800724251,231.25857384781054,-0.00023934162766952102,3.1019285426251058,0.03270573417844979,1100.363616949347,2.768830927598228e-16,15.733693738950372,
c8f4_0_c6f2_2,C,2.0,0.0,2.816666666666667,1000.0,1000.0,False,595.843591724218,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p81667_Lambda1000,73.73166336080905,88.31906020897301,53.967649609370554,96.56055859374962,0.165167029785513,140.05825852601782,231.87293330781256,-0.00023385782120297126,3.144821678213503,0.034151299763292335,1049.4204193254882,3.431868412003747e-16,14.79591353904755,
c8f4_0_c6f2_2,C,2.0,0.0,2.8283333333333336,1000.0,1000.0,False,594.6134163544095,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p82833_Lambda1000,72.90439690813852,87.93241321036174,52.68155488280794,96.38742578124962,0.17090417234736321,140.1490257198073,232.47004098281542,-0.00022689425127238764,3.188697127221748,0.035675685959960776,968.4422753635929,4.547123424585083e-16,13.49299699644052,
c8f4_0_c6f2_2,C,2.0,0.0,2.84,1000.0,1000.0,False,593.3908290969267,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p84_Lambda1000,72.05149664706165,87.54092883979959,51.348432226557854,96.21234765624963,0.17693931739156762,140.13634877325356,233.06340148274148,-0.00023186256952616833,3.2346781444996684,0.037335329014570914,1090.9232918236,4.0624672690535097e-16,15.024983774380862,
c8f4_0_c6f2_2,C,2.0,0.0,2.8516666666666666,1000.0,1000.0,False,592.1757522613835,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p85167_Lambda1000,71.18220455309886,87.14450295307473,49.93949101562023,96.03581054687463,0.18317045664453674,139.9758574920597,233.64655030120005,-0.00021761598820148144,3.2823730561324465,0.03911929868391305,802.4623957437692,8.536945831529148e-16,11.050183107177936,
c8f4_0_c6f2_2,C,2.0,0.0,2.8633333333333333,1000.0,1000.0,False,590.968109266452,FOPT_with_nucleation,06_combined_C_scan\no_daisy\c8f4_0_c6f2_2\results_eft68_c6f22_c8f40_f1000_mh125_Glauber_C2p86333_Lambda1000,70.26127091295236,86.74302740557744,48.50132148437013,95.85684179687465,0.19000670123677665,140.18254068142843,234.241654150444,-0.00022288843729129692,3.333865885242087,0.041139827343026666,770.3083133486573,1.0638759767390924e-15,10.391555635768707,
